# curie_map:
#   ICD10CM: http://purl.bioontology.org/ontology/ICD10CM/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   infores: https://w3id.org/information-resource-registry/
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_id: https://w3id.org/monarch-initiative/rare-disease-identification/mappings/mondo_icd10cm_exactmatch
# mapping_set_version: 2026-09-12
# mapping_set_title: Prioritised rare disease list, MONDO to ICD-10-CM exact matches
# subject_source: infores:mondo
# object_source: infores:icd10cm
# comment: Exact matches only. Rows with object_id sssom:NoTermFound record a searched-and-not-found decision, not an absence of effort. semapv:CompositeMatching rows were adjudicated by an LLM over lexically retrieved candidates and carry the reason in `comment`; they are proposals for human review, not curated assertions.
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_preprocessing	match_string	object_match_field	subject_type	object_type	comment
MONDO:0008451	neuronopathy, distal hereditary motor, autosomal dominant 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Closest is G12.1 'Other inherited spinal muscular atrophy', a residual rubric covering many inherited motor neuronopathies, not autosomal dominant dHMN type 1.
MONDO:0008453	adult-onset proximal spinal muscular atrophy, autosomal dominant	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Closest is G12.1 'Other inherited spinal muscular atrophy', a residual rubric that does not specifically denote Finkel adult-onset autosomal dominant proximal SMA.
MONDO:0008457	spinocerebellar ataxia type 6	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Closest is G11 'Hereditary ataxia', a grouping for all hereditary ataxias, far broader than the CACNA1A SCA6.
MONDO:0008458	spinocerebellar ataxia type 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Closest is G11 'Hereditary ataxia', a grouping for all hereditary ataxias, far broader than the ATXN2 SCA2.
MONDO:0008471	spondyloepiphyseal dysplasia congenita	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Closest is Q77.7 'Spondyloepiphyseal dysplasia', which covers the congenita, tarda and other SED forms collectively and is therefore broader than SED congenita.
MONDO:0008473	spondyloepimetaphyseal dysplasia, Maroteaux type	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Closest is Q77.7 'Spondyloepiphyseal dysplasia', a broad rubric for all SED forms, not the Maroteaux spondyloepimetaphyseal type.
MONDO:0008476	spondyloepimetaphyseal dysplasia, Strudwick type	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No spondyloepimetaphyseal dysplasia code is offered; the closest candidates share only the word 'dysplasia' and denote neoplastic conditions.
MONDO:0008477	spondylometaphyseal dysplasia, Kozlowski type	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No spondylometaphyseal dysplasia code is offered; the closest candidates share only the word 'dysplasia' and denote neoplastic conditions.
MONDO:0008478	spondylometaphyseal dysplasia, Schmidt type	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Closest is M85.0 'Fibrous dysplasia (monostotic)', an unrelated bone lesion, and M21.06 codes only the genu valgum feature; neither denotes the Schmidt/Algerian spondylometaphyseal dysplasia.
MONDO:0008479	spondylometaphyseal dysplasia, 'corner fracture' type	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No spondylometaphyseal dysplasia code is offered; the closest candidates share only the word 'dysplasia' and denote neoplastic conditions.
MONDO:0008484	stapes ankylosis with broad thumbs and toes	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The only candidate, Z96.29 'Presence of other otological and audiological implants', is a device-status code, not a disease, so it cannot denote Teunissen-Cremers syndrome.
MONDO:0008487	polycystic ovary syndrome	skos:exactMatch	ICD10CM:E28.2	Polycystic ovarian syndrome	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008490	otospondylomegaepiphyseal dysplasia, autosomal dominant	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Closest is Q87.0 'Congenital malformation syndromes predominantly affecting facial appearance', a broad grouping that does not denote COL11A2 otospondylomegaepiphyseal dysplasia.
MONDO:0008491	stiff-person syndrome	skos:exactMatch	ICD10CM:G25.82	Stiff-man syndrome	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008501	Sturge-Weber syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Closest is Q85.89 'Other phakomatoses, not elsewhere classified', an explicit NEC residual rubric rather than a code denoting Sturge-Weber syndrome.
MONDO:0008519	multiple synostoses syndrome 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No synostosis or NOG code is offered; the closest candidates match only on the word 'multiple' and denote infections and lymphomas.
MONDO:0008523	Blau syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	M04.8 'Other autoinflammatory syndromes' is a residual rubric whose extension is the autoinflammatory syndromes lacking their own code (Blau syndrome, DIRA, PAPA, Majeed and others), so it is broader than Blau syndrome; M31.3 Wegener's granulomatosis and M08.2 systemic-onset JIA are different diseases sharing only granulomatous or juvenile-arthritis vocabulary.
MONDO:0008535	telangiectasia, hereditary hemorrhagic, type 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Closest is I78.0 'Hereditary hemorrhagic telangiectasia', which covers HHT of all genotypes and is therefore broader than the ENG-related HHT type 1.
MONDO:0008538	temporal arteritis	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No giant cell (temporal) arteritis code is offered; the closest, M27.1 'Giant cell granuloma, central', is an unrelated jaw lesion sharing only 'giant cell'.
MONDO:0008546	thanatophoric dysplasia type 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Closest is Q77.1 'Thanatophoric short stature', which covers thanatophoric dysplasia of both types and is therefore broader than type 1.
MONDO:0008547	thanatophoric dysplasia type 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Closest is Q77.1 'Thanatophoric short stature', which covers both thanatophoric dysplasia types, while Q75.051 'Cloverleaf skull' codes only one feature of type 2.
MONDO:0008552	platelet-type bleeding disorder 16	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No platelet or bleeding disorder code is offered; the closest candidates match only on 'autosomal dominant' or the numeral 16.
MONDO:0008553	platelet-type bleeding disorder 17	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Closest is D68.09 'Other von Willebrand disease', a different bleeding disorder; nothing denotes the GFI1B platelet-type bleeding disorder 17.
MONDO:0008558	autoimmune thrombocytopenic purpura	skos:exactMatch	ICD10CM:D69.3	Immune thrombocytopenic purpura	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008560	thrombophilia due to activated protein C resistance	skos:exactMatch	ICD10CM:D68.51	Activated protein C resistance	semapv:CompositeMatching	claude-opus-5	0.7000	agentic_review			owl class	owl class	ICD-10-CM D68.51 'Activated protein C resistance' sits under primary thrombophilia and denotes exactly the APC-resistance (factor V Leiden) thrombophilia named by the Mondo term; the alternative D68.59 is an 'other' residual.
MONDO:0008564	DiGeorge syndrome	skos:exactMatch	ICD10CM:D82.1	Di George's syndrome	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008567	thyroid cancer, nonmedullary, 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate C80.1 'Malignant (primary) neoplasm, unspecified' is a site-unspecified residual bucket and no candidate names thyroid carcinoma at all, let alone the nonmedullary type 1 susceptibility locus.
MONDO:0008585	HELLP syndrome	skos:exactMatch	ICD10CM:O14.2	HELLP syndrome	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008599	trigeminal neuralgia	skos:exactMatch	ICD10CM:G50.0	Trigeminal neuralgia	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008608	Down syndrome	skos:exactMatch	ICD10CM:Q90	Down syndrome	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008612	tuberous sclerosis 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q85.1 'Tuberous sclerosis' denotes the whole disease including TSC2-related cases, so it is broader than the TSC1-specific Mondo subtype.
MONDO:0008633	Muckle-Wells syndrome	skos:exactMatch	ICD10CM:M04.2	Cryopyrin-associated periodic syndromes	semapv:LexicalMatching	rdi-lexmatch	1.0000		Muckle-Wells syndrome	oio:hasExactSynonym	owl class	owl class	Lexical tier raw_exact on the Mondo label.
MONDO:0008644	velocardiofacial syndrome	skos:exactMatch	ICD10CM:Q93.81	Velo-cardio-facial syndrome	semapv:CompositeMatching	claude-opus-5	0.9500	agentic_review			owl class	owl class	ICD-10-CM Q93.81 'Velo-cardio-facial syndrome' is the same entity as velocardiofacial (22q11.2 deletion) syndrome, differing only in hyphenation.
MONDO:0008647	hypertrophic cardiomyopathy 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.1 'Obstructive hypertrophic cardiomyopathy' denotes the obstructive haemodynamic form regardless of cause, not the MYH7-defined genetic subtype CMH1; I42 is the broad cardiomyopathy rubric.
MONDO:0008654	spinocerebellar ataxia 27A	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	G11 'Hereditary ataxia' is a chapter-level grouping covering all hereditary ataxias, far broader than this FGF14-related SCA27A/nystagmus-4 entity, and H55 covers nystagmus of any cause.
MONDO:0008667	von Hippel-Lindau disease	skos:exactMatch	ICD10CM:Q85.83	Von Hippel-Lindau syndrome	semapv:LexicalMatching	rdi-lexmatch	0.9800		Von Hippel-Lindau syndrome	rdfs:label	owl class	owl class	Lexical tier raw_exact on the Mondo synonym.
MONDO:0008670	Waardenburg syndrome type 1	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0008671	Waardenburg syndrome type 2A	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate mentions Waardenburg syndrome; D68.020 'Von Willebrand disease, type 2A' shares only the '2A' token and is an unrelated coagulation disorder.
MONDO:0008678	Williams syndrome	skos:exactMatch	ICD10CM:Q93.82	Williams syndrome	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008679	Wilms tumor 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes nephroblastoma; C49.A 'Gastrointestinal stromal tumor' and the carcinoid codes are retrieval noise sharing only the word 'tumor'.
MONDO:0008681	WAGR syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q93.3 'Deletion of short arm of chromosome 4' is the wrong chromosome, and Q93.0/Q93.1 denote whole-chromosome monosomy rather than the 11p13 contiguous-gene deletion of WAGR.
MONDO:0008682	Denys-Drash syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	N04 'Nephrotic syndrome' covers nephrotic syndrome of any cause and Q56.1 covers male pseudohermaphroditism generally; neither denotes the WT1-related Denys-Drash triad.
MONDO:0008684	Wolf-Hirschhorn syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q93.3 'Deletion of short arm of chromosome 4' is the nearest candidate but denotes any 4p deletion, whereas Wolf-Hirschhorn syndrome is specifically the 4p16.3 critical-region syndrome, so the code is broader.
MONDO:0008692	abetalipoproteinemia	skos:exactMatch	ICD10CM:E78.6	Lipoprotein deficiency	semapv:LexicalMatching	rdi-lexmatch	1.0000	base_normalization	abetalipoproteinemia	oio:hasExactSynonym	owl class	owl class	Lexical tier normalized on the Mondo label.
MONDO:0008695	VPS13A-related neurodegenerative disease	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes chorea-acanthocytosis; the closest, D47.Z 'Other specified neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue', is an unrelated haematological residual.
MONDO:0008698	achalasia	skos:exactMatch	ICD10CM:K22.0	Achalasia of cardia	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008701	achondrogenesis type IA	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q77.0 'Achondrogenesis' is the rubric for achondrogenesis as a whole (types IA, IB and II), so it is broader than the Houston-Harris type IA subtype.
MONDO:0008702	achondrogenesis type II	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q77.0 'Achondrogenesis' covers all achondrogenesis types, so it is broader than the Langer-Saldino type II subtype.
MONDO:0008703	acromesomelic dysplasia 2A	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q77.0 'Achondrogenesis' denotes a different lethal chondrodysplasia; nothing offered denotes Grebe-type acromesomelic dysplasia.
MONDO:0008710	RAB23-related Carpenter syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate names Carpenter syndrome or acrocephalopolysyndactyly; the list is oncology and infection noise unrelated to the RAB23 craniosynostosis syndrome.
MONDO:0008721	medium chain acyl-CoA dehydrogenase deficiency	skos:exactMatch	ICD10CM:E71.311	Medium chain acyl CoA dehydrogenase deficiency	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008722	short chain acyl-CoA dehydrogenase deficiency	skos:exactMatch	ICD10CM:E71.312	Short chain acyl CoA dehydrogenase deficiency	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008723	very long chain acyl-CoA dehydrogenase deficiency	skos:exactMatch	ICD10CM:E71.310	Long chain/very long chain acyl CoA dehydrogenase deficiency	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008725	congenital lipoid adrenal hyperplasia due to STAR deficency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	E25.0 'Congenital adrenogenital disorders associated with enzyme deficiency' covers all enzymatic congenital adrenal hyperplasias, so it is broader than STAR-deficiency lipoid CAH.
MONDO:0008726	Antley-Bixler syndrome with genital anomalies and disordered steroidogenesis	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate names Antley-Bixler syndrome; the closest, Q55.9 'Congenital malformation of male genital organ, unspecified', captures only one unspecified feature of the syndrome.
MONDO:0008728	classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Every candidate concerns trisomy 21 or unrelated conditions; none denotes 21-hydroxylase-deficient congenital adrenal hyperplasia, which merely shares the numeral 21.
MONDO:0008729	congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The candidate list is entirely nutritional-anaemia and HIV noise matching only on the word 'deficiency'; none denotes 11-beta-hydroxylase CAH.
MONDO:0008730	congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	E25.0 'Congenital adrenogenital disorders associated with enzyme deficiency' is the enclosing rubric for all enzyme-deficiency CAH forms, so it is broader than the 17-alpha-hydroxylase form.
MONDO:0008736	peroxisome biogenesis disorder 2B	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	E71.51 'Disorders of peroxisome biogenesis' is the parent grouping and E71.518 is an explicit 'other' residual; neither denotes PEX5-related peroxisome biogenesis disorder 2B specifically.
MONDO:0008740	agnathia-otocephaly complex	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q18.2 'Other branchial cleft malformations' is a residual rubric for unlisted branchial cleft anomalies (cysts, fistulae, sinuses), whose extension does not coincide with the agnathia-otocephaly complex; Q89.3 situs inversus captures only one occasional feature of the syndrome, so no candidate denotes the concept.
MONDO:0008745	oculocutaneous albinism type 1A	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	E70.32 'Oculocutaneous albinism' covers all OCA types, so it is broader than the tyrosinase-negative OCA1A subtype, and E70.30 is an unspecified residual.
MONDO:0008746	oculocutaneous albinism type 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	E70.32 'Oculocutaneous albinism' is the rubric for oculocutaneous albinism generally and therefore broader than the OCA2-specific Mondo subtype.
MONDO:0008748	Hermansky-Pudlak syndrome 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	E70.331 'Hermansky-Pudlak syndrome' denotes the disease across all ten genetic types, so it is broader than the HPS1-defined type 1.
MONDO:0008752	Alexander disease	skos:exactMatch	ICD10CM:G31.86	Alexander disease	semapv:LexicalMatching	rdi-lexmatch	1.0000		Alexander disease	rdfs:label	owl class	owl class	Lexical tier raw_exact on the Mondo label.
MONDO:0008753	alkaptonuria	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Every candidate is retrieval noise from nutritional-anemia and HIV rubrics (D50-D53, B20); none is a disorder of aromatic amino-acid metabolism, so nothing in the list has an extension resembling alkaptonuria (homogentisate 1,2-dioxygenase deficiency).
MONDO:0008757	alopecia universalis congenita	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes congenital alopecia; the closest token match, A21.7 'Generalized tularemia', shares only the word 'generalized' from the synonym 'generalized atrichia'.
MONDO:0008758	mitochondrial DNA depletion syndrome 4a	skos:exactMatch	ICD10CM:G31.81	Alpers disease	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008760	beta-ketothiolase deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	All candidates are nutritional anaemias or HIV; none denotes ACAT1-deficient beta-ketothiolase deficiency, matching only on 'deficiency'.
MONDO:0008762	autosomal recessive Alport syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q87.81 'Alport syndrome' denotes Alport syndrome irrespective of inheritance (X-linked, autosomal dominant and recessive), so it is broader than the autosomal recessive form.
MONDO:0008763	Alstrom syndrome	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0008764	Leber congenital amaurosis 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H47.22 'Hereditary optic atrophy' is a different disease (optic nerve degeneration, e.g. Leber hereditary optic neuropathy), not the GUCY2D retinal dystrophy of LCA1.
MONDO:0008765	Leber congenital amaurosis 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	H47.22 'Hereditary optic atrophy' denotes an optic nerve disorder, not the RPE65-related congenital retinal dystrophy of LCA2; G45.3 is transient monocular blindness.
MONDO:0008767	neuronal ceroid lipofuscinosis 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	E75.4 'Neuronal ceroid lipofuscinosis' is the single ICD rubric for all NCL forms and is therefore broader than the CLN3-defined juvenile type 3.
MONDO:0008769	neuronal ceroid lipofuscinosis 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	E75.4 'Neuronal ceroid lipofuscinosis' covers every NCL type, so it is broader than the TPP1-defined CLN2 subtype.
MONDO:0008783	Tangier disease	skos:exactMatch	ICD10CM:E78.6	Lipoprotein deficiency	semapv:LexicalMatching	rdi-lexmatch	1.0000		Tangier disease	oio:hasExactSynonym	owl class	owl class	Lexical tier raw_exact on the Mondo label.
MONDO:0008787	microcytic anemia with liver iron overload	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E83.1 'Disorders of iron metabolism' is a grouping rubric and E83.111 is transfusional haemochromatosis; neither denotes hypochromic microcytic anaemia with hepatic iron overload.
MONDO:0008788	IRIDA syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	D50.8 'Other iron deficiency anemias' is an explicit residual bucket rather than a rubric for IRIDA, and D50 covers ordinary iron deficiency anaemia.
MONDO:0008799	anophthalmia/microphthalmia-esophageal atresia syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q39.1 'Atresia of esophagus with tracheo-esophageal fistula' captures only the oesophageal component and not the SOX2-related anophthalmia-oesophageal atresia syndrome as a whole.
MONDO:0008814	arginase deficiency	skos:exactMatch	ICD10CM:E72.21	Argininemia	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008815	argininosuccinic aciduria	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes an inborn error of the urea cycle; the list is nutritional-anaemia noise matching only on 'deficiency'.
MONDO:0008817	arterial calcification, generalized, of infancy, 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I77.3 'Arterial fibromuscular dysplasia' is a different arterial disease; nothing offered denotes ENPP1-related generalized arterial calcification of infancy.
MONDO:0008818	arterial tortuosity syndrome	skos:exactMatch	ICD10CM:Q87.82	Arterial tortuosity syndrome	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008822	arthrogryposis, renal dysfunction, and cholestasis 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q74.3 'Arthrogryposis multiplex congenita' denotes the isolated congenital contracture phenotype of any cause, not the VPS33B arthrogryposis-renal dysfunction-cholestasis syndrome.
MONDO:0008827	progressive pseudorheumatoid arthropathy of childhood	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q77.7 'Spondyloepiphyseal dysplasia' is a broader skeletal dysplasia rubric that does not denote WISP3-related progressive pseudorheumatoid arthropathy of childhood.
MONDO:0008830	aspartylglucosaminuria	skos:exactMatch	ICD10CM:E77.1	Defects in glycoprotein degradation	semapv:LexicalMatching	rdi-lexmatch	1.0000	base_normalization	aspartylglucosaminuria	oio:hasExactSynonym	owl class	owl class	Lexical tier normalized on the Mondo label.
MONDO:0008834	asthma, nasal polyps, and aspirin intolerance	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0008840	ataxia telangiectasia	skos:exactMatch	ICD10CM:G11.3	Cerebellar ataxia with defective DNA repair	semapv:LexicalMatching	rdi-lexmatch	1.0000	base_normalization	ataxia telangiectasia	oio:hasExactSynonym	owl class	owl class	Lexical tier normalized on the Mondo label.
MONDO:0008842	ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	G11.1 'Early-onset cerebellar ataxia' is a grouping covering all early-onset cerebellar ataxias, so it is broader than APTX-related AOA1 with hypoalbuminaemia.
MONDO:0008847	atrichia with papular lesions	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes atrichia with papular lesions; the closest, L44.4 'Infantile papular acrodermatitis', is an unrelated viral exanthem sharing only 'papular'.
MONDO:0008853	Barber-Say syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The Brown-Sequard codes (G83.81 and the S14/S24 series) denote spinal cord hemisection, an unrelated condition attached to Barber-Say syndrome only through a spurious synonym.
MONDO:0008856	immunodeficiency 27A	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates D81.x cover severe combined immunodeficiency forms; none denotes IL12RB1-type Mendelian susceptibility to mycobacterial disease (immunodeficiency 27A).
MONDO:0008858	Behr syndrome	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0008871	microcephalic osteodysplastic primordial dwarfism type I	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes primordial dwarfism; the 'dysplasia' matches (e.g. D46.A refractory cytopenia with multilineage dysplasia) are haematological and unrelated.
MONDO:0008872	microcephalic osteodysplastic primordial dwarfism type II	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate names osteodysplastic primordial dwarfism; the matches share only the numeral 'II', e.g. C82.1 'Follicular lymphoma grade II'.
MONDO:0008876	Bloom syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes Bloom syndrome; the closest, L51 'Erythema multiforme', is an unrelated acquired dermatosis sharing only 'erythema' with the synonym congenital telangiectatic erythema.
MONDO:0008881	kyphomelic dysplasia	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes kyphomelic dysplasia; all 'dysplasia' matches are haematological or unrelated (e.g. I77.3 arterial fibromuscular dysplasia).
